0.01 299.28
0.02 149.72
0.03 104.28
0.04 78.28
0.05 65.8
0.060000000000000005 55.44
0.07 44.36
0.08 42.16
0.09 38.28
0.09999999999999999 31.12
0.10999999999999999 27.92
0.11999999999999998 26.12
0.12999999999999998 23.12
0.13999999999999999 22.16
0.15 20.2
0.16 20.32
0.17 21.4
0.18000000000000002 19.6
0.19000000000000003 18.76
0.20000000000000004 17.32
0.21000000000000005 16.28
0.22000000000000006 15.24
0.23000000000000007 15.8
0.24000000000000007 13.92
0.25000000000000006 14.28
0.26000000000000006 13.56
0.2700000000000001 13.44
0.2800000000000001 13.64
0.2900000000000001 12.56
0.3000000000000001 13.24
0.3100000000000001 11.96
0.3200000000000001 11.76
0.3300000000000001 11.0
0.34000000000000014 10.88
0.35000000000000014 10.32
0.36000000000000015 10.16
0.37000000000000016 11.0
0.38000000000000017 10.28
0.3900000000000002 9.4
0.4000000000000002 9.64
0.4100000000000002 9.64
0.4200000000000002 9.88
0.4300000000000002 9.04
0.4400000000000002 9.16
0.45000000000000023 9.08
0.46000000000000024 8.28
0.47000000000000025 8.64
0.48000000000000026 8.2
0.49000000000000027 8.04
0.5000000000000002 7.8
0.5100000000000002 8.56
0.5200000000000002 8.36
0.5300000000000002 7.28
0.5400000000000003 7.68
0.5500000000000003 7.76
0.5600000000000003 8.0
0.5700000000000003 7.28
0.5800000000000003 7.88
0.5900000000000003 7.08
0.6000000000000003 7.44
0.6100000000000003 7.12
0.6200000000000003 7.28
0.6300000000000003 7.28
0.6400000000000003 6.8
0.6500000000000004 7.04
0.6600000000000004 7.68
0.6700000000000004 6.44
0.6800000000000004 6.84
0.6900000000000004 6.84
0.7000000000000004 6.6
0.7100000000000004 6.64
0.7200000000000004 6.08
0.7300000000000004 6.12
0.7400000000000004 6.28
0.7500000000000004 6.2
0.7600000000000005 6.8
0.7700000000000005 7.04
0.7800000000000005 6.2
0.7900000000000005 6.24
0.8000000000000005 6.36
0.8100000000000005 7.0
0.8200000000000005 5.96
0.8300000000000005 5.68
0.8400000000000005 5.96
0.8500000000000005 6.2
0.8600000000000005 5.92
0.8700000000000006 6.32
0.8800000000000006 6.12
0.8900000000000006 6.36
0.9000000000000006 6.12
0.9100000000000006 6.12
0.9200000000000006 5.96
0.9300000000000006 6.2
0.9400000000000006 5.72
